review_priority,project_id,pin,construction_year,ward_pair,distance_to_boundary_ft,within_500ft,review_address,target_cards,target_card_numbers,target_classes,card_units_min,card_units_max,all_cards_single_unit,any_card_multifamily,final_units,final_building_sqft,land_sqft,site_units_exceed_one,building_type_rule,current_footprints,current_footprints_near_construction,current_footprint_area_sum,permit_addresses,permit_unit_values,current_parcels,current_noncondo_parcels,current_condo_pins,distinct_current_addresses,successor_addresses,current_noncondo_assessor_units,current_noncondo_assessor_building_sqft,successor_sqft_ratio,internal_evidence,adjudication_reason,adjudication_confidence,google_maps_url,google_search_query,review_status,google_visual_type,external_structure_class,multifamily_disposition,external_building_count,external_unit_count,external_building_sqft,source_1_url,source_2_url,supports_building_type,supports_final_units,reviewer_notes,review_date
3,residential_17211330040000,17211330040000,2017,11_25,638.8048893000164,FALSE,,8,1/2/3/4/5/6/7/8,295,1,1,TRUE,FALSE,8,20060,,TRUE,single_family_buildings,0,0,,,,10,10,0,9,725 W 15TH ST | 727 W 15TH ST | 729 W 15TH ST | 730 W 15TH PL | 731 W 15TH ST | 733 W 15TH ST | 735 W 15TH ST | 737 W 15TH ST | 739 W 15TH ST,8,20060,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=NA%20Chicago%20IL,"""NA"" Chicago ""17211330040000""",complete,townhouse_development,attached_single_family_collection,exclude,9,9,,https://www.redfin.com/IL/Chicago/725-W-15th-St-60607/unit-20/home/183993309,https://www.zillow.com/homedetails/725-W-15th-St-Chicago-IL-60607/332931912_zpid/,TRUE,FALSE,"The exact parent PIN and successor addresses belong to the University Village row-home development. External records identify the components as newly constructed fee-simple townhouses, not a multifamily building. Nine successor addresses are visible, while the historical parent contains eight one-unit cards, so the physical type is resolved but the exact eight-card phase and 20,060-square-foot sum are not independently verified.",2026-07-24
3,residential_multicard_12252050380000,12252050380000,2016,29_38,1367.16383580592,FALSE,3144 N OCTAVIA AVE,5,1/2/3/4/5,295,1,1,TRUE,FALSE,5,10338,6027,TRUE,single_family_buildings,2,0,2455.999999858788,3144 N OCTAVIA AVE,,5,5,0,5,3144 N OCTAVIA AVE | 3146 N OCTAVIA AVE | 3148 N OCTAVIA AVE | 3150 N OCTAVIA AVE | 3154 N OCTAVIA AVE,5,10484,1.0141226542851616,multiple_successor_parcels,contemporaneous_card_inventory,manual_review_complete,https://www.google.com/maps/search/?api=1&query=3144%20N%20OCTAVIA%20AVE%20Chicago%20IL,"""3144 N OCTAVIA AVE"" Chicago ""12252050380000""",complete,townhouse_development,attached_single_family_collection,exclude,5,5,10338,https://www.redfin.com/IL/Chicago/3144-N-Octavia-Ave-60707/home/26829034,https://www.zillow.com/homedetails/3144-N-Octavia-Ave-Chicago-IL-60707/306332307_zpid/,TRUE,TRUE,Redfin describes brand-new townhomes and Zillow identifies the reviewed successor as a 2016 townhouse. Five successor addresses and five parent cards reproduce the five-unit development.,2026-07-24
3,residential_multicard_13014130010000,13014130010000,2009,40_50,742.199681968142,FALSE,5859 N MAPLEWOOD AVE,2,1/2,211,2,2,FALSE,TRUE,4,5780,7282,TRUE,multifamily_building,3,2,743.6029312383034,,,2,2,0,2,5857 N MAPLEWOOD AVE | 5859 N MAPLEWOOD AVE,4,5780,1,successor_total_matches,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=5859%20N%20MAPLEWOOD%20AVE%20Chicago%20IL,"""5859 N MAPLEWOOD AVE"" Chicago ""13014130010000""",complete,two_adjacent_apartment_buildings,multiple_multifamily_buildings,include,2,4,5780,https://www.redfin.com/IL/Chicago/5857-N-Maplewood-Ave-60659/home/25700519,https://www.redfin.com/IL/Chicago/5859-N-Maplewood-Ave-60659/home/45511884,TRUE,TRUE,"External records identify 5857 and 5859 N Maplewood as separate two-unit buildings of 2,890 square feet each. The two records exactly reproduce the parent total of four units and 5,780 square feet.",2026-07-24
3,residential_multicard_13104270160000,13104270160000,2019,35_39,578.8052099178909,FALSE,4850 N KEYSTONE AVE,2,1/2,207,1,1,TRUE,FALSE,2,3750,6350,TRUE,single_family_buildings,2,0,2423.8750002294546,4852 N KEYSTONE AVE,,2,2,0,2,4850 N KEYSTONE AVE | 4852 N KEYSTONE AVE,2,3750,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=4850%20N%20KEYSTONE%20AVE%20Chicago%20IL,"""4850 N KEYSTONE AVE"" Chicago ""13104270160000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,3750,https://www.redfin.com/IL/Chicago/4850-N-Keystone-Ave-60630/home/13494579,https://www.zillow.com/homedetails/4850-N-Keystone-Ave-Chicago-IL-60630/3639838_zpid/,TRUE,TRUE,The listing states that the developer offered two new homes and identifies 4850 as detached single-family construction. The two exact successor addresses and two one-unit cards reproduce two houses; Zillow also lists neighboring 4852 as a separate four-bedroom home.,2026-07-24
3,residential_multicard_13124150460000,13124150460000,2022,40_47,642.3204000783659,FALSE,2454 W AINSLIE ST,2,1/2,278,1,1,TRUE,FALSE,2,6208,7200,TRUE,single_family_buildings,1,0,1871.6249999629215,2454 W AINSLIE ST,,2,2,0,2,2450 W AINSLIE ST | 2452 W AINSLIE ST,2,6208,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=2454%20W%20AINSLIE%20ST%20Chicago%20IL,"""2454 W AINSLIE ST"" Chicago ""13124150460000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,6208,https://www.zillow.com/homedetails/2450-W-Ainslie-St-Chicago-IL-60625/2081055355_zpid/,https://www.trulia.com/home/2450-w-ainslie-st-chicago-il-60625-463085237,TRUE,TRUE,"External records identify 2450 W Ainslie as a 2022 single-family home. The parent splits into two successor parcels at 2450 and 2452, matching two one-unit cards and the exact-permit evidence for detached houses.",2026-07-24
3,residential_multicard_13124150470000,13124150470000,2014,40_47,706.6301357746916,FALSE,2444 W AINSLIE ST,2,1/2,278,1,1,TRUE,FALSE,2,6005,8640,TRUE,single_family_buildings,3,0,3318.374999868509,2448 W AINSLIE ST / 2446 W AINSLIE ST,,2,2,0,2,2446 W AINSLIE ST | 2448 W AINSLIE ST,2,6005,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=2444%20W%20AINSLIE%20ST%20Chicago%20IL,"""2444 W AINSLIE ST"" Chicago ""13124150470000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,6005,https://www.redfin.com/IL/Chicago/2446-W-Ainslie-St-60625/home/68598689,https://www.redfin.com/IL/Chicago/2448-W-Ainslie-St-60625/home/68598694,TRUE,TRUE,Redfin identifies both 2446 and 2448 W Ainslie as separate new detached single-family homes. The two successor parcels reproduce two units; their current assessor areas differ from the historical card total but do not change the building type.,2026-07-24
3,residential_multicard_13141240180000,13141240180000,2018,35_39,644.2022716559657,FALSE,4456 N HAMLIN AVE 1,2,1/2,207,1,1,TRUE,FALSE,2,3793,7415,TRUE,single_family_buildings,2,0,2034.1250000149012,4454 N HAMLIN AVE / 4458 N HAMLIN AVE,,2,2,0,2,4454 N HAMLIN AVE | 4458 N HAMLIN AVE,2,3793,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=4456%20N%20HAMLIN%20AVE%201%20Chicago%20IL,"""4456 N HAMLIN AVE 1"" Chicago ""13141240180000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,3793,https://www.redfin.com/IL/Chicago/4454-N-Hamlin-Ave-60625/home/178538507,https://www.redfin.com/IL/Chicago/4458-N-Hamlin-Ave-60625/home/178538508,TRUE,TRUE,"Redfin identifies 4454 and 4458 N Hamlin as separate 2019 single-family residences. Exact permits, two footprints, and two successor parcels corroborate the two-house parent.",2026-07-24
3,residential_multicard_13143260160000,13143260160000,2014,38_39,923.369720853808,FALSE,4030 N HARDING AVE,2,1/2,278,1,1,TRUE,FALSE,2,5226,6650,TRUE,single_family_buildings,2,0,1680.8749999636784,4030 N HARDING AVE / 4028 N HARDING AVE,,2,2,0,2,4028 N HARDING AVE | 4030 N HARDING AVE,2,5226,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=4030%20N%20HARDING%20AVE%20Chicago%20IL,"""4030 N HARDING AVE"" Chicago ""13143260160000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,5226,https://www.trulia.com/home/4028-n-harding-ave-chicago-il-60618-332931202,https://www.redfin.com/IL/Chicago/4030-N-Harding-Ave-60618/home/13484207,TRUE,TRUE,"External listings identify 4028 and 4030 N Harding as separate detached single-family homes completed in 2015-2016. Two exact permits, two footprints, and two successor parcels reproduce the two-house parent.",2026-07-24
3,residential_multicard_13161090190000,13161090190000,2021,38_45,907.5855585299092,FALSE,5334 W LELAND AVE,2,1/2,278,1,1,TRUE,FALSE,2,4142,6915,TRUE,single_family_buildings,1,0,3758.499999918043,5336 W LELAND AVE / 5334 W LELAND AVE,,2,2,0,2,5334 W LELAND | 5336 W LELAND,2,4142,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=5334%20W%20LELAND%20AVE%20Chicago%20IL,"""5334 W LELAND AVE"" Chicago ""13161090190000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,4142,https://www.redfin.com/IL/Chicago/5334-W-Leland-Ave-60630/home/13480448,https://www.exprealty.com/chicago-il-real-estate/5334-w-leland-ave,TRUE,TRUE,Redfin identifies the parent listing as two single-family lots and the completed 5334 house as single-family construction. Exact permits and successor parcels at 5334 and 5336 reproduce two detached houses.,2026-07-24
3,residential_multicard_13224130020000,13224130020000,2018,30_45,619.1214541295574,FALSE,4169 W CORNELIA AVE,2,1/2,278,1,1,TRUE,FALSE,2,4686,7448,TRUE,single_family_buildings,2,0,1829.499999803724,4169 W CORNELIA AVE / 4167 W CORNELIA AVE,,2,2,0,2,4167 W CORNELIA AVE | 4169 W CORNELIA AVE,2,4686,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=4169%20W%20CORNELIA%20AVE%20Chicago%20IL,"""4169 W CORNELIA AVE"" Chicago ""13224130020000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,4686,https://www.redfin.com/IL/Chicago/4169-W-Cornelia-Ave-60641/home/178520497,https://occprodstoragev1.blob.core.usgovcloudapi.net/lsmatterattachmentspublic/96c108a9-5591-4eea-8e85-78ae267d0a04.pdf,TRUE,TRUE,Redfin identifies 4169 W Cornelia as a 2018 single-family residence; the official zoning plan identifies the adjacent 4167 project as a proposed single-family home. Two exact permits and successor parcels reproduce two houses.,2026-07-24
3,residential_multicard_13243050060000,13243050060000,2006,33_35,1136.5353285008869,FALSE,3455 N WHIPPLE ST,10,1/2/3/4/5/6/7/8/9/10,295,1,1,TRUE,FALSE,10,19306,50000,TRUE,single_family_buildings,3,3,21561.66268486902,,,33,33,0,33,2957 W CORNELIA AVE | 3000 W CORNELIA AVE | 3006 W NEWPORT AVE | 3007 W CORNELIA AVE | 3008 W NEWPORT AVE | 3009 W CORNELIA AVE | 3010 W NEWPORT AVE | 3011 W CORNELIA AVE | 3012 W NEWPORT AVE | 3014 W NEWPORT AVE | 3015 W CORNELIA AVE | 3015 W NEWPORT AVE | 3016 W NEWPORT AVE | 3018 W NEWPORT AVE | 3019 W CORNELIA AVE | 3020 W NEWPORT AVE | 3021 W CORNELIA AVE | 3022 W NEWPORT AVE | 3024 W NEWPORT AVE | 3026 W NEWPORT AVE | 3028 W NEWPORT AVE | 3437 N WHIPPLE ST | 3439 N WHIPPLE ST | 3441 N WHIPPLE ST | 3443 N WHIPPLE ST | 3445 N WHIPPLE ST | 3447 N WHIPPLE ST | 3449 N WHIPPLE ST | 3451 N WHIPPLE ST | 3453 N WHIPPLE ST | 3455 N WHIPPLE ST | 3457 N WHIPPLE ST | 3459 N WHIPPLE ST,31,61538,3.187506474671087,multiple_successor_parcels,retain_card_inventory,high,https://www.google.com/maps/search/?api=1&query=3455%20N%20WHIPPLE%20ST%20Chicago%20IL,"""3455 N WHIPPLE ST"" Chicago ""13243050060000""",complete,townhouse_development,attached_single_family_collection,exclude,10,10,19306,https://www.compass.com/building/3455-n-whipple-st-chicago-il-60618/593075521047072413/,https://www.compass.com/homedetails/3455-N-Whipple-St-Unit-12-Chicago-IL-60618/1VSA3X_pid/,TRUE,FALSE,"Compass identifies 3455 N Whipple as a 2006 townhouse development and individual successors as fee-simple townhouses. The parent cards describe ten townhouse components, but the 26-unit building page and overlapping successor lineage do not independently validate the parent-specific count.",2026-07-24
3,residential_multicard_13243050100000,13243050100000,2006,33_35,1267.6954746668373,FALSE,3011 W CORNELIA AVE,4,1/2/3/4,295,1,1,TRUE,FALSE,4,7610,14750,TRUE,single_family_buildings,0,0,,3001 W CORNELIA AVE,,11,11,0,11,3000 W NEWPORT AVE | 3001 W CORNELIA AVE | 3002 W NEWPORT AVE | 3003 W CORNELIA AVE | 3004 W NEWPORT AVE | 3005 W CORNELIA AVE | 3005 W NEWPORT AVE | 3007 W NEWPORT AVE | 3009 W NEWPORT AVE | 3011 W NEWPORT AVE | 3013 W NEWPORT AVE,11,21606,2.8391590013140604,multiple_successor_parcels,retain_card_inventory,high,https://www.google.com/maps/search/?api=1&query=3011%20W%20CORNELIA%20AVE%20Chicago%20IL,"""3011 W CORNELIA AVE"" Chicago ""13243050100000""",complete,townhouse_development,attached_single_family_collection,exclude,4,4,7610,https://www.zillow.com/homedetails/3011-W-Cornelia-Ave-Chicago-IL-60618/89973690_zpid/,https://www.compass.com/building/3455-n-whipple-st-chicago-il-60618/593075521047072413/,TRUE,FALSE,Zillow identifies 3011 W Cornelia as a fee-simple townhome in Cornelia Court. The parent is part of the larger 2006-2007 townhouse development; external evidence resolves type but not whether exactly four units belong uniquely to this parent.,2026-07-24
3,residential_multicard_13243050580000,13243050580000,2014,33_35,1063.2670556376272,FALSE,3445 N WHIPPLE ST,6,1/2/3/4/5/6,295,1,1,TRUE,FALSE,6,11892,6652,TRUE,single_family_buildings,0,0,,,,6,6,0,6,3435 N WHIPPLE ST | 3437 N WHIPPLE ST | 3439 N WHIPPLE ST | 3441 N WHIPPLE ST | 3443 N WHIPPLE ST | 3445 N WHIPPLE ST,6,11892,1,multiple_successor_parcels,retain_card_inventory,high,https://www.google.com/maps/search/?api=1&query=3445%20N%20WHIPPLE%20ST%20Chicago%20IL,"""3445 N WHIPPLE ST"" Chicago ""13243050580000""",complete,townhouse_development,attached_single_family_collection,exclude,6,6,11892,https://www.zillow.com/homedetails/3445-N-Whipple-St-Chicago-IL-60618/245563987_zpid/,https://www.countyoffice.org/n-whipple-st-chicago-il-property-records/,TRUE,FALSE,"External records identify the 3435-3445 N Whipple successors as 2014 fee-simple townhouses of 1,982 square feet each. The six-card parent matches six listed addresses, but the surrounding development has overlapping historical parents, so the parent-specific episode count remains subject to the lineage audit.",2026-07-24
3,residential_multicard_13243050590000,13243050590000,2014,33_35,1062.006162953587,FALSE,3433 N WHIPPLE ST,3,1/2/3,295,1,1,TRUE,FALSE,3,5946,4364,TRUE,single_family_buildings,0,0,,,,3,3,0,3,3429 N WHIPPLE ST | 3431 N WHIPPLE ST | 3433 N WHIPPLE ST,3,5946,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=3433%20N%20WHIPPLE%20ST%20Chicago%20IL,"""3433 N WHIPPLE ST"" Chicago ""13243050590000""",complete,townhouse_development,attached_single_family_collection,exclude,3,3,5946,https://www.compass.com/building/3433-n-whipple-st-chicago-il-60618/592974745721084877/,https://www.countyoffice.org/n-whipple-st-chicago-il-property-records/,TRUE,FALSE,"Compass and CountyOffice identify 3429-3433 N Whipple as part of the same 2014 townhouse development. The three-card parent matches three addresses, but overlapping historical parents prevent treating the count as independently verified.",2026-07-24
3,residential_multicard_13243050670000,13243050670000,2014,33_35,1244.954215092571,FALSE,3005 N NEWPORT AVE,8,1/2/3/4/5/6/7/8,295,1,1,TRUE,FALSE,8,15856,9833,TRUE,single_family_buildings,0,0,,,,9,9,0,9,3001 W NEWPORT AVE | 3005 W NEWPORT AVE | 3007 W NEWPORT AVE | 3009 W NEWPORT AVE | 3011 W NEWPORT AVE | 3013 W NEWPORT AVE | 3015 W NEWPORT AVE | 3017 W NEWPORT AVE | 3019 W NEWPORT AVE,8,15856,1,multiple_successor_parcels,retain_card_inventory,high,https://www.google.com/maps/search/?api=1&query=3005%20N%20NEWPORT%20AVE%20Chicago%20IL,"""3005 N NEWPORT AVE"" Chicago ""13243050670000""",complete,townhouse_development,attached_single_family_collection,exclude,8,8,15856,https://www.realtor.com/realestateandhomes-detail/3036-W-Newport-Ave_Chicago_IL_60618_M82029-66302,https://www.compass.com/building/3433-n-whipple-st-chicago-il-60618/592974745721084877/,TRUE,FALSE,"A representative Newport successor is a fee-simple townhouse in the same gated Avondale development. The parent cards and successor addresses establish townhouse use, but one additional successor and overlapping lineage leave the parent-specific count unresolved.",2026-07-24
3,residential_multicard_13243050680000,13243050680000,2014,33_35,1221.2908333514013,FALSE,3036 N NEWPORT AVE,3,1/2/3,295,1,1,TRUE,FALSE,3,5946,28702,TRUE,single_family_buildings,0,0,,2957 W CORNELIA AVE,,7,7,0,7,2957 W CORNELIA AVE 1 | 2957 W CORNELIA AVE 2 | 2957 W CORNELIA AVE 3 | 2957 W CORNELIA AVE 4 | 3032 W NEWPORT AVE | 3034 W NEWPORT AVE | 3036 W NEWPORT AVE,7,13794,2.3198789101917257,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=3036%20N%20NEWPORT%20AVE%20Chicago%20IL,"""3036 N NEWPORT AVE"" Chicago ""13243050680000""",complete,townhouse_development,attached_single_family_collection,exclude,3,3,5946,https://www.realtor.com/realestateandhomes-detail/3036-W-Newport-Ave_Chicago_IL_60618_M82029-66302,https://www.compass.com/building/3433-n-whipple-st-chicago-il-60618/592974745721084877/,TRUE,FALSE,"External sources identify the Newport and Whipple successors as fee-simple townhouses within the same development. The three-card parent is not independently isolated from the broader successor set, so type is resolved but the count is not.",2026-07-24
3,residential_multicard_13251330010000,13251330010000,2006,33_35,648.4045158899506,FALSE,2857 N SACRAMENTO AVE,2,1/2,295,1,1,TRUE,FALSE,2,3768,4082,TRUE,single_family_buildings,2,2,2280.495385352522,2951 W GEORGE ST,,2,0,2,2,2951 W GEORGE ST | 2953 W GEORGE ST,0,0,0,multiple_successor_parcels,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2857%20N%20SACRAMENTO%20AVE%20Chicago%20IL,"""2857 N SACRAMENTO AVE"" Chicago ""13251330010000""",complete,two_attached_single_family_townhouses,attached_single_family_collection,exclude,2,2,,https://www.redfin.com/IL/Chicago/2953-W-George-St-60618/home/12617370,https://www.zillow.com/b/2951-w-george-st-chicago-il-B36nLz/,TRUE,TRUE,"The two successor addresses are separate fee-simple townhouses. Redfin identifies 2953 W George as an attached single-family townhouse, while the permit covers the paired 2951 and 2953 addresses. The two one-unit cards therefore describe two attached single-family homes rather than a multifamily building; the historical 3,768-square-foot sum is not independently supported.",2026-07-24
3,residential_multicard_13353010370000,13353010370000,2015,26_35,572.066511701958,FALSE,1902 N SPRINGFIELD AVE,3,1/2/3,207,1,1,TRUE,FALSE,3,5124,18078,TRUE,single_family_buildings,0,0,,,,6,6,0,6,1904 N SPRINGFIELD AVE | 1906 N SPRINGFIELD AVE | 1908 N SPRINGFIELD AVE | 1910 N SPRINGFIELD AVE | 1912 N SPRINGFIELD AVE | 1914 N SPRINGFIELD AVE,6,10260,2.002341920374707,multiple_successor_parcels,retain_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1902%20N%20SPRINGFIELD%20AVE%20Chicago%20IL,"""1902 N SPRINGFIELD AVE"" Chicago ""13353010370000""",complete,detached_single_family_collection,detached_single_family_collection,exclude,6,6,,https://www.zillow.com/homedetails/1904-N-Springfield-Ave-Chicago-IL-60647/306331085_zpid/,https://www.realtor.com/realestateandhomes-detail/1904-N-Springfield-Ave_Chicago_IL_60647_M84225-86455,TRUE,FALSE,"External sources identify representative successors at 1904 and neighboring Springfield addresses as detached single-family homes. Six successor parcels indicate six houses, but the three-card historical parent does not independently reproduce that count.",2026-07-24
